dem_type,nominal_grid,source_basis,zoom,x,y,tile_url,west_lon,south_lat,east_lon,north_lat,verification_status
DEM1A,~1 m,airborne laser,17,115980,51680,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/115980/51680.png,138.548584,35.5299911,138.5513306,35.5322262,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51694,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51694.png,138.614502,35.4986922,138.6172485,35.5009282,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51695,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51695.png,138.614502,35.4964561,138.6172485,35.4986922,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51696,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51696.png,138.614502,35.4942199,138.6172485,35.4964561,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51697,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51697.png,138.614502,35.4919837,138.6172485,35.4942199,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51698,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51698.png,138.614502,35.4897474,138.6172485,35.4919837,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51699,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51699.png,138.614502,35.487511,138.6172485,35.4897474,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51700,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51700.png,138.614502,35.4852746,138.6172485,35.487511,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51701,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51701.png,138.614502,35.4830381,138.6172485,35.4852746,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51702,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51702.png,138.614502,35.4808016,138.6172485,35.4830381,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51703,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51703.png,138.614502,35.478565,138.6172485,35.4808016,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51704,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51704.png,138.614502,35.4763283,138.6172485,35.478565,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51705,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51705.png,138.614502,35.4740916,138.6172485,35.4763283,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51706,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51706.png,138.614502,35.4718548,138.6172485,35.4740916,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51707,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51707.png,138.614502,35.469618,138.6172485,35.4718548,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51708,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51708.png,138.614502,35.4673811,138.6172485,35.469618,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51709,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51709.png,138.614502,35.4651441,138.6172485,35.4673811,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51710,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51710.png,138.614502,35.462907,138.6172485,35.4651441,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51711,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51711.png,138.614502,35.46067,138.6172485,35.462907,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51712,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51712.png,138.614502,35.4584328,138.6172485,35.46067,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51713,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51713.png,138.614502,35.4561956,138.6172485,35.4584328,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51714,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51714.png,138.614502,35.4539583,138.6172485,35.4561956,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51715,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51715.png,138.614502,35.4517209,138.6172485,35.4539583,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51716,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51716.png,138.614502,35.4494835,138.6172485,35.4517209,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51717,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51717.png,138.614502,35.4472461,138.6172485,35.4494835,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51718,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51718.png,138.614502,35.4450085,138.6172485,35.4472461,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51719,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51719.png,138.614502,35.4427709,138.6172485,35.4450085,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51720,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51720.png,138.614502,35.4405333,138.6172485,35.4427709,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51721,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51721.png,138.614502,35.4382955,138.6172485,35.4405333,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51722,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51722.png,138.614502,35.4360578,138.6172485,35.4382955,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51723,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51723.png,138.614502,35.4338199,138.6172485,35.4360578,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51724,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51724.png,138.614502,35.431582,138.6172485,35.4338199,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116004,51725,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116004/51725.png,138.614502,35.429344,138.6172485,35.431582,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51680,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51680.png,138.6172485,35.5299911,138.6199951,35.5322262,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51681,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51681.png,138.6172485,35.5277558,138.6199951,35.5299911,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51682,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51682.png,138.6172485,35.5255205,138.6199951,35.5277558,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51683,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51683.png,138.6172485,35.5232852,138.6199951,35.5255205,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51684,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51684.png,138.6172485,35.5210498,138.6199951,35.5232852,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51685,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51685.png,138.6172485,35.5188143,138.6199951,35.5210498,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51686,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51686.png,138.6172485,35.5165787,138.6199951,35.5188143,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51687,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51687.png,138.6172485,35.5143431,138.6199951,35.5165787,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51688,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51688.png,138.6172485,35.5121075,138.6199951,35.5143431,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51689,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51689.png,138.6172485,35.5098717,138.6199951,35.5121075,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51690,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51690.png,138.6172485,35.5076359,138.6199951,35.5098717,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51691,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51691.png,138.6172485,35.5054001,138.6199951,35.5076359,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51692,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51692.png,138.6172485,35.5031642,138.6199951,35.5054001,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51693,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51693.png,138.6172485,35.5009282,138.6199951,35.5031642,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51694,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51694.png,138.6172485,35.4986922,138.6199951,35.5009282,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51695,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51695.png,138.6172485,35.4964561,138.6199951,35.4986922,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51696,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51696.png,138.6172485,35.4942199,138.6199951,35.4964561,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51697,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51697.png,138.6172485,35.4919837,138.6199951,35.4942199,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51698,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51698.png,138.6172485,35.4897474,138.6199951,35.4919837,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51699,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51699.png,138.6172485,35.487511,138.6199951,35.4897474,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51700,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51700.png,138.6172485,35.4852746,138.6199951,35.487511,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51701,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51701.png,138.6172485,35.4830381,138.6199951,35.4852746,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51702,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51702.png,138.6172485,35.4808016,138.6199951,35.4830381,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51703,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51703.png,138.6172485,35.478565,138.6199951,35.4808016,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51704,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51704.png,138.6172485,35.4763283,138.6199951,35.478565,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51705,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51705.png,138.6172485,35.4740916,138.6199951,35.4763283,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51706,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51706.png,138.6172485,35.4718548,138.6199951,35.4740916,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51707,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51707.png,138.6172485,35.469618,138.6199951,35.4718548,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51708,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51708.png,138.6172485,35.4673811,138.6199951,35.469618,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51709,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51709.png,138.6172485,35.4651441,138.6199951,35.4673811,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51710,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51710.png,138.6172485,35.462907,138.6199951,35.4651441,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51711,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51711.png,138.6172485,35.46067,138.6199951,35.462907,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51712,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51712.png,138.6172485,35.4584328,138.6199951,35.46067,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51713,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51713.png,138.6172485,35.4561956,138.6199951,35.4584328,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51714,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51714.png,138.6172485,35.4539583,138.6199951,35.4561956,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51715,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51715.png,138.6172485,35.4517209,138.6199951,35.4539583,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51716,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51716.png,138.6172485,35.4494835,138.6199951,35.4517209,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51717,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51717.png,138.6172485,35.4472461,138.6199951,35.4494835,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51718,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51718.png,138.6172485,35.4450085,138.6199951,35.4472461,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51719,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51719.png,138.6172485,35.4427709,138.6199951,35.4450085,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51720,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51720.png,138.6172485,35.4405333,138.6199951,35.4427709,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51721,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51721.png,138.6172485,35.4382955,138.6199951,35.4405333,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51722,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51722.png,138.6172485,35.4360578,138.6199951,35.4382955,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51723,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51723.png,138.6172485,35.4338199,138.6199951,35.4360578,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51724,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51724.png,138.6172485,35.431582,138.6199951,35.4338199,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116005,51725,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116005/51725.png,138.6172485,35.429344,138.6199951,35.431582,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51680,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51680.png,138.6199951,35.5299911,138.6227417,35.5322262,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51681,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51681.png,138.6199951,35.5277558,138.6227417,35.5299911,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51682,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51682.png,138.6199951,35.5255205,138.6227417,35.5277558,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51683,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51683.png,138.6199951,35.5232852,138.6227417,35.5255205,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51684,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51684.png,138.6199951,35.5210498,138.6227417,35.5232852,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51685,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51685.png,138.6199951,35.5188143,138.6227417,35.5210498,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51686,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51686.png,138.6199951,35.5165787,138.6227417,35.5188143,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51687,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51687.png,138.6199951,35.5143431,138.6227417,35.5165787,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51688,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51688.png,138.6199951,35.5121075,138.6227417,35.5143431,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51689,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51689.png,138.6199951,35.5098717,138.6227417,35.5121075,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51690,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51690.png,138.6199951,35.5076359,138.6227417,35.5098717,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51691,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51691.png,138.6199951,35.5054001,138.6227417,35.5076359,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51692,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51692.png,138.6199951,35.5031642,138.6227417,35.5054001,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51693,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51693.png,138.6199951,35.5009282,138.6227417,35.5031642,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51694,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51694.png,138.6199951,35.4986922,138.6227417,35.5009282,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51695,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51695.png,138.6199951,35.4964561,138.6227417,35.4986922,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51696,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51696.png,138.6199951,35.4942199,138.6227417,35.4964561,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51697,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51697.png,138.6199951,35.4919837,138.6227417,35.4942199,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51698,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51698.png,138.6199951,35.4897474,138.6227417,35.4919837,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51699,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51699.png,138.6199951,35.487511,138.6227417,35.4897474,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51700,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51700.png,138.6199951,35.4852746,138.6227417,35.487511,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51701,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51701.png,138.6199951,35.4830381,138.6227417,35.4852746,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51702,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51702.png,138.6199951,35.4808016,138.6227417,35.4830381,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51703,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51703.png,138.6199951,35.478565,138.6227417,35.4808016,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51704,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51704.png,138.6199951,35.4763283,138.6227417,35.478565,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51705,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51705.png,138.6199951,35.4740916,138.6227417,35.4763283,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51706,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51706.png,138.6199951,35.4718548,138.6227417,35.4740916,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51707,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51707.png,138.6199951,35.469618,138.6227417,35.4718548,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51708,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51708.png,138.6199951,35.4673811,138.6227417,35.469618,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51709,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51709.png,138.6199951,35.4651441,138.6227417,35.4673811,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51710,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51710.png,138.6199951,35.462907,138.6227417,35.4651441,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51711,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51711.png,138.6199951,35.46067,138.6227417,35.462907,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51712,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51712.png,138.6199951,35.4584328,138.6227417,35.46067,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51713,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51713.png,138.6199951,35.4561956,138.6227417,35.4584328,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51714,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51714.png,138.6199951,35.4539583,138.6227417,35.4561956,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51715,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51715.png,138.6199951,35.4517209,138.6227417,35.4539583,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51716,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51716.png,138.6199951,35.4494835,138.6227417,35.4517209,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
DEM1A,~1 m,airborne laser,17,116006,51717,https://cyberjapandata.gsi.go.jp/xyz/dem1a_png/17/116006/51717.png,138.6199951,35.4472461,138.6227417,35.4494835,candidate URL generated from official GSI tile scheme; existence/coverage not locally verified
